id,gid,x,y,v_x,v_y,radius,time
6,6,1.369525,-1.753940,0.349750,0.454061,0.500000,9.700000
7,7,0.701578,-0.369055,-0.626647,0.787811,0.500000,9.700000
0,0,0.068339,0.972205,-0.379338,-0.003783,0.500000,9.800000
1,1,1.393684,0.931387,-0.460360,-0.570223,0.500000,9.800000
2,2,0.083231,-2.198800,0.419794,-0.810385,0.500000,9.800000
3,3,-1.548619,0.718335,-0.082733,-0.159904,0.500000,9.800000
4,4,-2.340101,-0.373528,0.399474,-0.087023,0.500000,9.800000
5,5,-0.895906,-0.238323,0.717512,0.642432,0.500000,9.800000
6,6,1.398230,-1.700763,0.287051,0.531764,0.500000,9.800000
7,7,0.597846,-0.333260,-1.037313,0.357952,0.500000,9.800000
0,0,0.022313,0.979568,-0.460266,0.073631,0.500000,9.900000
1,1,1.343816,0.876274,-0.498677,-0.551134,0.500000,9.900000
2,2,0.117901,-2.304088,0.346692,-1.052879,0.500000,9.900000
3,3,-1.560235,0.702220,-0.116163,-0.161144,0.500000,9.900000
4,4,-2.298570,-0.385448,0.415308,-0.119197,0.500000,9.900000
5,5,-0.837113,-0.168833,0.587923,0.694909,0.500000,9.900000
6,6,1.414503,-1.643263,0.162737,0.575004,0.500000,9.900000
7,7,0.480903,-0.319129,-1.169431,0.141314,0.500000,9.900000
0,0,-0.025535,0.992003,-0.478476,0.124351,0.500000,10.000000
1,1,1.281922,0.821286,-0.618941,-0.549872,0.500000,10.000000
2,2,0.135012,-2.421809,0.171117,-1.177205,0.500000,10.000000
3,3,-1.573441,0.683995,-0.132064,-0.182252,0.500000,10.000000
4,4,-2.238757,-0.394660,0.598133,-0.092121,0.500000,10.000000
5,5,-0.780040,-0.113103,0.570739,0.557294,0.500000,10.000000
6,6,1.404701,-1.586030,-0.098028,0.572330,0.500000,10.000000
7,7,0.467586,-0.316407,-0.133174,0.027218,0.500000,10.000000
0,0,-0.091657,0.988273,-0.661225,-0.037295,0.500000,10.100000
1,1,1.190435,0.735049,-0.914864,-0.862370,0.500000,10.100000
2,2,0.154419,-2.523001,0.194071,-1.011922,0.500000,10.100000
3,3,-1.585648,0.663646,-0.122071,-0.203486,0.500000,10.100000
4,4,-2.145344,-0.408241,0.934125,-0.135804,0.500000,10.100000
5,5,-0.733120,-0.039549,0.469193,0.735544,0.500000,10.100000
6,6,1.404739,-1.532513,0.000383,0.535167,0.500000,10.100000
7,7,0.460404,-0.321679,-0.071822,-0.052717,0.500000,10.100000
0,0,-0.173371,1.082238,-0.817132,0.939645,0.500000,10.200000
1,1,1.087944,0.731455,-1.024917,-0.035944,0.500000,10.200000
2,2,0.167928,-2.645924,0.135089,-1.229228,0.500000,10.200000
3,3,-1.592768,0.641049,-0.071194,-0.225972,0.500000,10.200000
4,4,-2.047810,-0.433368,0.975344,-0.251272,0.500000,10.200000
5,5,-0.658304,0.053964,0.748167,0.935130,0.500000,10.200000
6,6,1.425544,-1.454899,0.208053,0.776139,0.500000,10.200000
7,7,0.449900,-0.327705,-0.105036,-0.060264,0.500000,10.200000
0,0,-0.242994,1.194108,-0.696234,1.118702,0.500000,10.300000
1,1,0.973878,0.740791,-1.140653,0.093354,0.500000,10.300000
2,2,0.184427,-2.776641,0.164992,-1.307173,0.500000,10.300000
3,3,-1.593859,0.614406,-0.010915,-0.266429,0.500000,10.300000
4,4,-1.952706,-0.461680,0.951040,-0.283119,0.500000,10.300000
5,5,-0.582542,0.139432,0.757614,0.854681,0.500000,10.300000
6,6,1.429305,-1.374345,0.037602,0.805540,0.500000,10.300000
7,7,0.438667,-0.333626,-0.112329,-0.059206,0.500000,10.300000
0,0,-0.311572,1.289317,-0.685779,0.952094,0.500000,10.400000
1,1,0.890258,0.753118,-0.836206,0.123274,0.500000,10.400000
2,2,0.215061,-2.930588,0.306336,-1.539469,0.500000,10.400000
3,3,-1.598254,0.586581,-0.043950,-0.278249,0.500000,10.400000
4,4,-1.888769,-0.509597,0.639371,-0.479172,0.500000,10.400000
5,5,-0.494052,0.242670,0.884904,1.032376,0.500000,10.400000
6,6,1.425072,-1.277192,-0.042323,0.971534,0.500000,10.400000
7,7,0.426688,-0.341691,-0.119792,-0.080649,0.500000,10.400000
0,0,-0.386269,1.373881,-0.746973,0.845633,0.500000,10.500000
1,1,0.799079,0.749388,-0.911787,-0.037301,0.500000,10.500000
2,2,0.214199,-3.024316,-0.008620,-0.937281,0.500000,10.500000
3,3,-1.602542,0.560091,-0.042880,-0.264903,0.500000,10.500000
4,4,-1.820804,-0.557392,0.679645,-0.477951,0.500000,10.500000
5,5,-0.377155,0.335155,1.168964,0.924846,0.500000,10.500000
6,6,1.413890,-1.184031,-0.111821,0.931610,0.500000,10.500000
7,7,0.413180,-0.350365,-0.135086,-0.086745,0.500000,10.500000
0,0,-0.476173,1.439936,-0.899037,0.660553,0.500000,10.600000
1,1,0.703004,0.745780,-0.960753,-0.036080,0.500000,10.600000
2,2,0.188985,-3.151425,-0.252143,-1.271093,0.500000,10.600000
3,3,-1.608562,0.533813,-0.060202,-0.262784,0.500000,10.600000
4,4,-1.725380,-0.563152,0.954244,-0.057604,0.500000,10.600000
5,5,-0.295357,0.441375,0.817982,1.062203,0.500000,10.600000
6,6,1.404914,-1.103889,-0.089761,0.801423,0.500000,10.600000
7,7,0.402749,-0.363935,-0.104310,-0.135695,0.500000,10.600000
0,0,-0.576100,1.493050,-0.999273,0.531142,0.500000,10.700000
1,1,0.792283,0.750190,0.892796,0.044097,0.500000,10.700000
2,2,0.157789,-3.276877,-0.311961,-1.254520,0.500000,10.700000
3,3,-1.611271,0.511137,-0.027085,-0.226757,0.500000,10.700000
4,4,-1.680332,-0.600957,0.450481,-0.378051,0.500000,10.700000
5,5,-0.207906,0.532930,0.874514,0.915547,0.500000,10.700000
6,6,1.400462,-0.988046,-0.044524,1.158429,0.500000,10.700000
7,7,0.383355,-0.366106,-0.193932,-0.021717,0.500000,10.700000
0,0,-0.677811,1.527354,-1.017112,0.343037,0.500000,10.800000
1,1,0.913345,0.708851,1.210619,-0.413386,0.500000,10.800000
2,2,0.145880,-3.388059,-0.119091,-1.111813,0.500000,10.800000
3,3,-1.612584,0.491643,-0.013131,-0.194944,0.500000,10.800000
4,4,-1.638951,-0.640462,0.413810,-0.395043,0.500000,10.800000
5,5,-0.153084,0.627229,0.548215,0.942995,0.500000,10.800000
6,6,1.403166,-0.852455,0.027039,1.355913,0.500000,10.800000
7,7,0.352552,-0.360321,-0.308034,0.057852,0.500000,10.800000
0,0,-0.770857,1.522281,-0.930457,-0.050731,0.500000,10.900000
1,1,1.002710,0.671983,0.893650,-0.368683,0.500000,10.900000
2,2,0.153429,-3.503688,0.075494,-1.156292,0.500000,10.900000
3,3,-1.614181,0.473901,-0.015969,-0.177416,0.500000,10.900000
4,4,-1.597755,-0.687082,0.411957,-0.466198,0.500000,10.900000
5,5,-0.099885,0.703304,0.531988,0.760748,0.500000,10.900000
6,6,1.407176,-0.727492,0.040104,1.249629,0.500000,10.900000
7,7,0.305396,-0.345089,-0.471559,0.152318,0.500000,10.900000
0,0,-0.860345,1.529249,-0.894883,0.069682,0.500000,11.000000
1,1,1.084848,0.624102,0.821379,-0.478810,0.500000,11.000000
2,2,0.142741,-3.598862,-0.106882,-0.951735,0.500000,11.000000
3,3,-1.616637,0.453472,-0.024556,-0.204287,0.500000,11.000000
4,4,-1.534677,-0.722765,0.630778,-0.356831,0.500000,11.000000
5,5,-0.010340,0.781052,0.895458,0.777479,0.500000,11.000000
6,6,1.363062,-0.638908,-0.441137,0.885837,0.500000,11.000000
7,7,0.254366,-0.318487,-0.510298,0.266025,0.500000,11.000000
0,0,-0.971248,1.509016,-1.109031,-0.202331,0.500000,11.100000
1,1,1.141432,0.576456,0.565835,-0.476452,0.500000,11.100000
2,2,0.126413,-3.719200,-0.163276,-1.203380,0.500000,11.100000
3,3,-1.603519,0.428306,0.131177,-0.251660,0.500000,11.100000
4,4,-1.453410,-0.743766,0.812669,-0.210016,0.500000,11.100000
5,5,0.119056,0.865499,1.293957,0.844472,0.500000,11.100000
6,6,1.329096,-0.532383,-0.339662,1.065245,0.500000,11.100000
7,7,0.215702,-0.279551,-0.386644,0.389357,0.500000,11.100000
0,0,-1.098149,1.467549,-1.269004,-0.414667,0.500000,11.200000
1,1,1.187850,0.532812,0.464182,-0.436445,0.500000,11.200000
2,2,0.137076,-3.813907,0.106631,-0.947080,0.500000,11.200000
3,3,-1.560100,0.389823,0.434189,-0.384836,0.500000,11.200000
4,4,-1.367864,-0.781699,0.855460,-0.379332,0.500000,11.200000
5,5,0.207646,0.920114,0.885895,0.546153,0.500000,11.200000
6,6,1.298157,-0.556255,-0.309392,-0.238711,0.500000,11.200000
7,7,0.160092,-0.228295,-0.556098,0.512560,0.500000,11.200000
0,0,-1.246454,1.452762,-1.483056,-0.147875,0.500000,11.300000
1,1,1.213311,0.502379,0.254607,-0.304327,0.500000,11.300000
2,2,0.125094,-3.920172,-0.119820,-1.062647,0.500000,11.300000
3,3,-1.500652,0.345822,0.594482,-0.440004,0.500000,11.300000
4,4,-1.239067,-0.806145,1.287976,-0.244460,0.500000,11.300000
5,5,0.312456,0.960661,1.048108,0.405465,0.500000,11.300000
6,6,1.269590,-0.585171,-0.285669,-0.289169,0.500000,11.300000
7,7,0.088421,-0.191142,-0.716714,0.371535,0.500000,11.300000
0,0,-1.369520,1.414543,-1.230657,-0.382190,0.500000,11.400000
1,1,1.254472,0.436275,0.411615,-0.661046,0.500000,11.400000
2,2,0.116256,-4.023161,-0.088386,-1.029891,0.500000,11.400000
3,3,-1.458766,0.295895,0.418855,-0.499279,0.500000,11.400000
4,4,-1.121114,-0.792956,1.179527,0.131890,0.500000,11.400000
5,5,0.381060,1.019784,0.686034,0.591228,0.500000,11.400000
6,6,1.236679,-0.602589,-0.329112,-0.174172,0.500000,11.400000
7,7,0.018000,-0.143885,-0.704208,0.472568,0.500000,11.400000
0,0,-1.490179,1.396355,-1.206587,-0.181876,0.500000,11.500000
1,1,1.276024,0.415457,0.215517,-0.208180,0.500000,11.500000
2,2,0.122419,-4.119804,0.061630,-0.966429,0.500000,11.500000
3,3,-1.404603,0.235064,0.541636,-0.608307,0.500000,11.500000
4,4,-0.976434,-0.766449,1.446799,0.265079,0.500000,11.500000
5,5,0.473328,1.116175,0.922681,0.963910,0.500000,11.500000
6,6,1.211422,-0.652822,-0.252571,-0.502336,0.500000,11.500000
7,7,-0.048899,-0.092969,-0.668988,0.509154,0.500000,11.500000
0,0,-1.632479,1.369366,-1.423001,-0.269892,0.500000,11.600000
1,1,1.276945,0.389372,0.009216,-0.260845,0.500000,11.600000
2,2,0.128248,-4.246968,0.058294,-1.271637,0.500000,11.600000
3,3,-1.369861,0.175756,0.347414,-0.593074,0.500000,11.600000
4,4,-0.833767,-0.755504,1.426675,0.109444,0.500000,11.600000
5,5,0.558529,1.196969,0.852006,0.807942,0.500000,11.600000
6,6,1.184747,-0.708967,-0.266745,-0.561443,0.500000,11.600000
7,7,-0.077238,0.032608,-0.283393,1.255771,0.500000,11.600000
0,0,-1.756149,1.359754,-1.236700,-0.096114,0.500000,11.700000
1,1,1.279650,0.357559,0.027041,-0.318132,0.500000,11.700000
2,2,0.134645,-4.378168,0.063966,-1.312007,0.500000,11.700000
3,3,-1.324145,0.107376,0.457160,-0.683806,0.500000,11.700000
4,4,-0.717905,-0.735445,1.158618,0.200589,0.500000,11.700000
5,5,0.639082,1.283011,0.805537,0.860426,0.500000,11.700000
6,6,1.153133,-0.767646,-0.316138,-0.586796,0.500000,11.700000
7,7,-0.134486,0.180164,-0.572474,1.475567,0.500000,11.700000
0,0,-1.873966,1.357302,-1.178166,-0.024523,0.500000,11.800000
1,1,1.263805,0.322370,-0.158448,-0.351895,0.500000,11.800000
2,2,0.121362,-4.527760,-0.132827,-1.495911,0.500000,11.800000
3,3,-1.287111,0.045325,0.370342,-0.620510,0.500000,11.800000
4,4,-0.593368,-0.749441,1.245364,-0.139961,0.500000,11.800000
5,5,0.756217,1.385274,1.171345,1.022628,0.500000,11.800000
6,6,1.107874,-0.822812,-0.452596,-0.551661,0.500000,11.800000
7,7,-0.195133,0.270231,-0.606477,0.900667,0.500000,11.800000
0,0,-1.976273,1.372496,-1.023075,0.151941,0.500000,11.900000
1,1,1.235839,0.293115,-0.279661,-0.292543,0.500000,11.900000
2,2,0.111472,-4.646724,-0.098904,-1.189642,0.500000,11.900000
3,3,-1.226249,-0.019275,0.608627,-0.645998,0.500000,11.900000
4,4,-0.487962,-0.730389,1.054065,0.190528,0.500000,11.900000
5,5,0.864791,1.464221,1.085738,0.789468,0.500000,11.900000
6,6,1.071272,-0.861910,-0.366020,-0.390976,0.500000,11.900000
7,7,-0.256261,0.364284,-0.611278,0.940527,0.500000,11.900000
0,0,-2.082845,1.383319,-1.065717,0.108233,0.500000,12.000000
1,1,1.191004,0.256518,-0.448343,-0.365971,0.500000,12.000000
2,2,0.114522,-4.794334,0.030500,-1.476101,0.500000,12.000000
3,3,-1.185912,-0.065765,0.403364,-0.464898,0.500000,12.000000
4,4,-0.371207,-0.709714,1.167548,0.206750,0.500000,12.000000
5,5,0.932477,1.562536,0.676863,0.983148,0.500000,12.000000
6,6,1.023910,-0.891590,-0.473612,-0.296799,0.500000,12.000000
7,7,-0.311101,0.451870,-0.548394,0.875864,0.500000,12.000000
0,0,-2.199896,1.371573,-1.170509,-0.117467,0.500000,12.100000
1,1,1.149575,0.222126,-0.414297,-0.343916,0.500000,12.100000
2,2,0.091099,-4.944064,-0.234227,-1.497306,0.500000,12.100000
3,3,-1.118039,-0.142047,0.678729,-0.762821,0.500000,12.100000
4,4,-0.258009,-0.687837,1.131986,0.218767,0.500000,12.100000
5,5,0.987971,1.662578,0.554939,1.000426,0.500000,12.100000
6,6,0.956051,-0.915873,-0.678594,-0.242827,0.500000,12.100000
7,7,-0.375300,0.542829,-0.641998,0.909593,0.500000,12.100000
0,0,-2.330023,1.321127,-1.301270,-0.504455,0.500000,12.200000
1,1,1.108120,0.205648,-0.414543,-0.164784,0.500000,12.200000
2,2,0.094070,-5.053678,0.029706,-1.096137,0.500000,12.200000
3,3,-1.045548,-0.229415,0.724911,-0.873681,0.500000,12.200000
4,4,-0.107087,-0.664065,1.509216,0.237716,0.500000,12.200000
5,5,1.079398,1.747697,0.914274,0.851188,0.500000,12.200000
6,6,0.855197,-0.914866,-1.008544,0.010064,0.500000,12.200000
7,7,-0.426208,0.619349,-0.509072,0.765196,0.500000,12.200000
0,0,-2.422148,1.285951,-0.921258,-0.351761,0.500000,12.300000
1,1,1.056047,0.175769,-0.520738,-0.298794,0.500000,12.300000
2,2,0.100169,-5.163364,0.060993,-1.096862,0.500000,12.300000
3,3,-0.957296,-0.309980,0.882520,-0.805652,0.500000,12.300000
4,4,-0.221627,-0.644499,-1.145404,0.195659,0.500000,12.300000
5,5,1.156435,1.823255,0.770368,0.755582,0.500000,12.300000
6,6,0.795602,-0.812724,-0.595944,1.021419,0.500000,12.300000
7,7,-0.471790,0.688760,-0.455819,0.694107,0.500000,12.300000
0,0,-2.516124,1.268732,-0.939761,-0.172192,0.500000,12.400000
1,1,1.047060,0.263101,-0.089865,0.873327,0.500000,12.400000
2,2,0.097058,-5.259293,-0.031107,-0.959290,0.500000,12.400000
3,3,-1.008648,-0.374699,-0.513522,-0.647189,0.500000,12.400000
4,4,-0.154629,-0.650193,0.669982,-0.056937,0.500000,12.400000
5,5,1.249148,1.890397,0.927134,0.671416,0.500000,12.400000
6,6,0.727310,-0.841232,-0.682920,-0.285075,0.500000,12.400000
7,7,-0.518376,0.768256,-0.465868,0.794964,0.500000,12.400000
0,0,-2.605452,1.267341,-0.893275,-0.013906,0.500000,12.500000
1,1,1.031042,0.333717,-0.160181,0.706158,0.500000,12.500000
2,2,0.087979,-5.369882,-0.090797,-1.105883,0.500000,12.500000
3,3,-1.020044,-0.367382,-0.113953,0.073170,0.500000,12.500000
4,4,-0.096189,-0.613694,0.584396,0.364992,0.500000,12.500000
5,5,1.309493,1.966652,0.603451,0.762546,0.500000,12.500000
6,6,0.727656,-0.848677,0.003462,-0.074455,0.500000,12.500000
7,7,-0.561505,0.850888,-0.431284,0.826322,0.500000,12.500000
